date,balance
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,-0.0142998995968127
2018-08-28,0.2287095791964255
2018-08-29,0.1706014129676402
2018-08-30,0.2626525117500324
2018-08-31,0.3887748227376472
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,-0.1829053502343553
2018-09-04,-0.1615693128024111
2018-09-05,0.2444095835641378
2018-09-06,0.124582078842166
2018-09-07,0.2638628878800001
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,0.1886701324439799
2018-09-11,0.0749945570652002
2018-09-12,0.0201062000297888
2018-09-13,0.5336826405707468
2018-09-14,0.0019985795910142
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,-0.0336929259256604
2018-09-18,-0.0693639909035901
2018-09-19,-0.1608692121008547
2018-09-20,0.0774135790699889
2018-09-21,0.3864375474904126
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,0.3442974892627453
2018-09-25,-0.7125150497709888
2018-09-26,-0.1773489466960014
2018-09-27,0.0990260999218217
2018-09-28,-0.4616807416763866
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,0.3181382166717069
2018-10-02,0.1558946678678841
2018-10-03,0.1680038767411064
2018-10-04,0.3256645237197353
2018-10-05,-0.1055092426082429
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,-0.0029141847988993
2018-10-09,0.745696239461465
2018-10-10,0.0
2018-10-11,0.1462735677256998
2018-10-12,0.0839838897404518
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,-0.3197842221824239
2018-10-16,-0.1083913319990816
2018-10-17,-0.1093255472729925
2018-10-18,-0.1422327680878378
2018-10-19,-0.0788646836212249
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.2199810966291174
2018-10-23,-0.0083379772872322
2018-10-24,-0.4380690467999328
2018-10-25,-1.395696227360433
2018-10-26,-0.0909572368745164
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.3375897539176427
2018-10-30,0.1748781595558328
2018-10-31,-0.9207075153883548
2018-11-01,-0.147316452632055
2018-11-02,0.273169198942486
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.0
2018-11-06,-0.0391755317758206
2018-11-07,0.0938430339718839
2018-11-08,-0.0602610327550967
2018-11-09,0.1883951765872782
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,-0.0888922171014563
2018-11-13,0.3815241401374811
2018-11-14,0.2910717784661664
2018-11-15,0.0796022995840172
2018-11-16,-0.2823683955467994
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,-0.2046203145704299
2018-11-20,0.02078498010211
2018-11-21,-0.0820868921612501
2018-11-22,0.1643886287145478
2018-11-23,-0.1454180275057847
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,-0.8261369367976551
2018-11-27,-0.4756640886391491
2018-11-28,-0.1296928945360179
2018-11-29,-0.0964615343326024
2018-11-30,-0.1450070444613753
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,-0.1641241141008238
2018-12-04,-0.2201784697616255
2018-12-05,-0.1525449607394527
2018-12-06,0.0486097058877653
2018-12-07,0.0810475956293964
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,-0.0585797363805897
2018-12-11,-0.2995137208059171
2018-12-12,-0.0621428739027868
2018-12-13,0.10088225214809
2018-12-14,-0.2767550826001105
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,-0.2832585206583854
2018-12-18,0.1897190632430531
2018-12-19,-0.2806220364226037
2018-12-20,-0.1067733614303083
2018-12-21,1.0792755951651447
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,-0.2182610763336086
2018-12-25,-0.0169169231134185
2018-12-26,0.4651567291874227
2018-12-27,0.3365246119225515
2018-12-28,0.7098058183454296
2018-12-29,0.0965734488139389
2018-12-30,-0.0339931609089379
2018-12-31,0.0036350650287972
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,-0.0597629550270314
2019-01-04,0.0064530807669463
2019-01-05,0.0
2019-01-06,-0.0527781520578336
2019-01-07,0.0
2019-01-08,0.0041981955049392
2019-01-09,-0.515724768473809
2019-01-10,0.1866694377293176
2019-01-11,0.4873593090336406
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,-0.008353478395144
2019-01-15,0.5656009328181929
2019-01-16,-0.7531341927235033
2019-01-17,0.1870616931110771
2019-01-18,0.0118100506643174
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,-0.0336579140562795
2019-01-22,0.6060090525447586
2019-01-23,0.26717369404468
2019-01-24,-0.3014621840778232
2019-01-25,-0.0802811156152666
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,-0.3526325746897782
2019-01-29,0.0941766126252101
2019-01-30,0.1693573212540801
2019-01-31,0.1339284201051539
2019-02-01,-0.0522817010268882
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,-1.1463043660500296
2019-02-05,-0.0111369597447585
2019-02-06,0.0088802358978771
2019-02-07,0.1551528056968243
2019-02-08,0.3186062003713839
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,-0.201240963920652
2019-02-12,0.9249945659936186
2019-02-13,0.1959757757182071
2019-02-14,0.3868328144027893
2019-02-15,0.037063150749821
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,-0.5795129659580365
2019-02-19,0.1316148745246777
2019-02-20,0.4959178522339848
2019-02-21,-0.0352647992550993
2019-02-22,-0.7478045557197066
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,-0.5673445258041354
2019-02-26,0.2397075066351617
2019-02-27,-0.0507917905245797
2019-02-28,0.5209887695839447
2019-03-01,0.1593501452278508
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,-0.4385532152169004
2019-03-05,-0.2499061027413141
2019-03-06,0.2753831525646154
2019-03-07,0.195697059105353
2019-03-08,0.0
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,0.212947908466293
2019-03-12,-0.3624572889518206
2019-03-13,-0.2872557378776765
2019-03-14,0.2837458581089728
2019-03-15,-0.0325629170128616
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,-0.1527995134528514
2019-03-19,-0.0952801393871198
2019-03-20,-0.3293227649308849
2019-03-21,0.1777199371315383
2019-03-22,-0.4569425134632301
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,-0.6506686485416275
2019-03-26,-0.3465657592607896
2019-03-27,0.1934407015984473
2019-03-28,-0.2228700867634465
2019-03-29,1.0819422604101567
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,-1.6590351381831565
2019-04-02,-0.2503199934423073
2019-04-03,0.1954575297978151
2019-04-04,-0.1734304524715548
2019-04-05,0.7087622109029379
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,-0.0989180610914044
2019-04-09,0.0906580007357276
2019-04-10,0.6201162649669779
2019-04-11,-0.0792085650407625
2019-04-12,0.184954490842263
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,-0.0871265971981528
2019-04-16,0.0268466047393249
2019-04-17,-0.2817807086829891
2019-04-18,-0.1534347755456332
2019-04-19,-0.104658414337793
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.3932488966373774
2019-04-23,0.4938895631960444
2019-04-24,-0.0698337006054903
2019-04-25,-0.9814275857726515
2019-04-26,-0.4028313729273461
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,-0.1591645465047234
2019-04-30,0.1957162148780702
2019-05-01,0.0
2019-05-02,0.0
